broker, nTopics, nNotifications, nSubscriptions, msgSize, notificationFreq, Avg. Throughput, Avg. Delay, Avg. CPU(ns), Avg. CPU(%), Avg. Memory(B), rxBytes, rxPackets, txBytes, txPackets
BE-Tree,0,1000000,100000,0,0,6657,0,0,100,7.02217,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1306,0,0,100,11.509385,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1303,0,0,100,11.505776,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1305,0,0,100,11.509417,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,649,0,0,100,17.582041,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,649,0,0,100,17.58716,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,651,0,0,100,17.587420,0,0,0,0
BE-Tree,0,1000000,100,0,0,61973,0,0,100,5.649756,0,0,0,0
BE-Tree,0,1000000,100,0,0,61657,0,0,100,5.652806,0,0,0,0
BE-Tree,0,1000000,100,0,0,61824,0,0,100,5.647238,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61756,0,0,100,5.662361,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61729,0,0,100,5.662156,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61809,0,0,100,5.658553,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43945,0,0,100,5.690422,0,0,0,0
